Latitude,Longitude,Direction
12.105680234754397,76.77698947541663,SW
12.148693841193715,76.90623031102358,SW
13.2333549700299,76.9880792989638,SW
12.576654477824043,75.14860864640968,SW
12.892120728166624,76.1589196685195,SW
13.589313624564147,75.63196865825512,SW
13.197691788791692,75.48426910050941,SW
11.52514419942202,75.94931800729971,SW
12.745555808793208,75.30152281750068,SW
14.145319810890447,75.9271814631556,SW
12.206323084740799,77.69446176354026,SW
13.439570045677858,76.39760341245878,SW
11.721170420610042,76.39750482030998,SW
14.324582196249398,75.12328251045504,SW
12.037245365788566,77.35956077776281,SW
13.539789548880568,76.69379405128342,SW
12.960287315597485,76.9500163780687,SW
12.926172179447834,77.05237737722044,SW
12.94530830096755,77.00171020794184,SW
12.783833310856448,76.57993391983337,SW
11.917019148578985,75.74703055951043,SW
12.579129018178296,75.79454160663782,SW
11.535272087715846,75.77308885876256,SW
12.818863997442584,75.34533023397286,SW
14.261156428259381,76.31279115253838,SW
12.151812026562071,76.66236142001361,SW
13.395086682147085,77.31710968184773,SW
13.519395280380605,75.58732812037508,SW
13.10104525478675,74.97249467933314,SW
14.128144279018958,74.71257457382352,SW
14.06102730322954,74.79307389528226,SW
12.53502180248002,76.31003807889431,SW
13.300051599113399,77.34438162113759,SW
12.749143050490147,75.00245977223301,SW
13.194477325790352,75.89685920066658,SW
11.647135455345207,77.32557370484412,SW
12.627653932956777,75.43793042667058,SW
12.05725580639002,75.73129558700545,SW
13.317060621836962,77.08141373376426,SW
13.708231863279627,75.14860211750563,SW
11.515034005947255,75.83774163891374,SW
12.455692008718723,76.74011434959974,SW
12.28894126982277,77.22189951155264,SW
12.330575527059723,75.20669811593727,SW
12.444688805498242,77.32558164667047,SW
11.809751235496648,77.05451165805138,SW
14.051617462796239,76.88699971890078,SW
12.544990672962781,76.92794190184418,SW
14.29026220403057,77.23135550280375,SW
12.407405277950195,78.44327201720351,SW
11.676991935544427,78.2728065772426,SW
11.820292005731288,78.38389517420659,SW
11.473109451845861,79.0185130484916,SE
11.682345420625847,78.48462177361695,SW
13.096499509423191,80.19924532420288,SE
11.893814729242496,78.0677685531636,SW
13.676431060990593,78.33497210794447,SW
11.66746433514462,78.93532162526432,SW
14.049055296837846,79.35170606432665,SE
13.565914244994762,77.93629599391988,SW
12.807470644243798,78.41855494829426,SW
13.709815327050952,78.23746232819839,SW
14.107339362870881,77.95193905361633,SW
13.340322500800346,79.54759408811324,SE
12.82641450660809,80.01665911534442,SE
12.962322511866455,78.14500217527014,SW
12.31569869758083,79.87205620159297,SE
13.104842711338843,77.77981448701227,SW
12.160603533266148,78.4840420698894,SW
13.000545638032154,78.43828838441637,SW
12.122622824850941,78.77487085189857,SW
13.490863530885349,78.38184410439635,SW
12.916159749114808,78.45409071467991,SW
12.69175009729998,79.30050959833285,SE
11.62871665173308,79.07782191791452,SE
12.439715270077334,78.33052889695624,SW
12.97970339446874,78.82416171529522,SW
12.241141292322137,79.04234879871514,SE
13.252359917066208,77.72184478861382,SW
12.637697147195661,77.70695622416744,SW
13.570259117690494,78.696477113093,SW
12.104352757341825,78.90897341078357,SW
14.322204273432842,77.77146239081534,SW
13.567246695116168,77.88073263590763,SW
12.313295685242668,79.35513287307266,SE
13.556117007317912,78.09168742210457,SW
11.578991962603812,78.62566011326875,SW
14.107974600695204,78.97359272148412,SE
11.45794847383397,79.3538478349232,SE
13.21815954015607,80.04938839042184,SE
13.251116184835139,78.36068270263326,SW
13.786460791670518,78.52565173218605,SW
11.47546103609324,79.72088630621907,SE
12.957758355737015,78.49021875679547,SW
12.786887264525662,79.88058423465601,SE
13.925074164831639,78.139211410037,SW
12.541890199986383,80.11056343504694,SE
13.002122235815566,79.23707157103541,SE
12.853874233538386,78.01764667227543,SW
12.043032996899848,79.47405757907039,SE
12.6817024420357,79.90345759359634,SE
11.476642816466715,78.60861108572034,SW
12.82023283103106,77.98303068361541,SW
13.64814071093157,78.50886172894631,SW
12.046879274118574,78.09407976653844,SW
12.810053441717496,80.1068089455796,SE
12.374081852461165,79.63944873769871,SE
13.742276381668855,78.76018475955054,SW
13.964049863551478,78.88386568810563,SW
14.170123356288213,79.42712489561433,SE
13.740691337362822,78.98800519723066,SE
12.530083009956993,78.67622915716058,SW
14.342653469101641,79.62034600322563,SE
11.48040769329927,79.14904029596208,SE
13.240796312583019,77.96765071132967,SW
13.840127871672122,79.77736776642492,SE
12.033203796705221,78.45724733481607,SW
11.601082312518217,78.28064345323601,SW
12.123196576003927,78.30931584367504,SW
13.43170386192763,77.8514374060835,SW
12.645577920115763,79.99462323056267,SE
12.460934868548172,79.52961192387914,SE
11.671787620118211,79.5933894601596,SE
14.369360593636504,77.73839034463643,SW
12.022913574663503,78.6309975014981,SW
11.55340122964329,92.66300250293477,SE
13.239085211307646,93.03721399236612,SE
12.534469752388114,92.82794986066166,SE
13.10939570293908,92.91628426835061,SE
16.512629962627848,74.48870747234376,SW
15.72190333900649,74.59861300795984,SW
16.30256050853762,74.50574936453032,SW
16.62277988043467,74.50953717402494,SW
16.6664048334393,73.95639466097138,SW
14.850742013194969,74.19011006948274,SW
16.376023003032003,74.31585483640026,SW
15.226057478326137,74.02917414502056,SW
17.101120230724305,74.40506939765788,SW
16.36342885062159,73.77017858726153,SW
17.14872197492228,74.12676407118744,SW
16.01658649673066,73.82347089017756,SW
15.705566132316731,73.9915728642196,SW
14.95321034695841,74.05522255683258,SW
16.377309447854632,74.09833656511056,SW
15.509487565904346,74.32687838310403,SW
16.16661704169918,73.99382590167512,SW
16.50849958170032,73.39981257390424,SW
16.797316918382737,73.48375772792842,SW
16.650562238528156,73.69490696738788,SW
14.610459590306789,74.60105364811251,SW
15.384808695106848,74.48506209258865,SW
15.727814199335917,74.06128493505668,SW
14.92730844380569,74.58108413756258,SW
16.298131103919207,73.69247763204388,SW
16.480376763139265,74.23174158327545,SW
17.23222146487442,74.06662503360539,SW
16.816520101178156,74.10732110241169,SW
16.470972040318603,73.6119518358256,SW
15.914006788998575,73.95076327165211,SW
15.01854070943004,74.42042584094749,SW
16.111815482425953,74.42303814967484,SW
16.27489125155017,76.66881641043044,SW
17.049468856993588,75.66492295561622,SW
15.310447674517464,76.60897251074645,SW
16.898533458031032,77.66453893627386,SW
16.89755000669636,76.86995005953884,SW
16.603578758680754,75.4695886522784,SW
15.438692909203601,74.9124667227963,SW
17.01556924883101,77.22695014425466,SW
15.437602037492612,76.92678728909645,SW
15.10937102649303,76.24372466784496,SW
17.19742071357752,75.34082511203668,SW
16.412130863576497,75.19353790062404,SW
14.76053902925061,76.64125263092157,SW
15.264836340953623,75.39300081674608,SW
16.198461570867664,76.84021744007097,SW
15.232351725708941,76.20074893883896,SW
16.666687485011412,76.94606607390992,SW
15.0869260365242,75.33565442396669,SW
17.052967946736757,76.18083564978029,SW
17.04374896778875,77.15561784393684,SW
15.682148089902276,77.17077603475262,SW
17.300788192224157,76.89878358975135,SW
15.179250886442519,74.87407117516265,SW
16.02412143181038,74.83265739162867,SW
16.106818340493334,75.84899008060862,SW
16.52938122033041,75.1103313109955,SW
14.96802499695866,77.450448293079,SW
14.980426152185466,76.21208854455992,SW
16.530704283697748,76.1277836037418,SW
16.570766587861037,76.26918481426395,SW
15.842700005777111,76.85576727677477,SW
14.727982096578797,75.47505267242394,SW
17.110199420584806,75.52469856888894,SW
15.594308927580848,77.22352491713468,SW
15.23947085751956,75.94959981324072,SW
14.553424411971307,75.97054395714616,SW
17.180841514401358,74.77412521363443,SW
14.61949733067618,77.19388036035298,SW
15.618219948162599,75.62926898315537,SW
16.082928413669187,76.4622516727853,SW
17.091138448886184,76.73549154140593,SW
15.505041797775004,75.23410442611865,SW
16.00328709202165,76.17867990322209,SW
17.1631631637145,74.71089148389751,SW
15.85080775566408,76.97879426397905,SW
17.260905409966572,74.96393862881095,SW
16.70684008507966,75.5950174617815,SW
14.972580054135465,76.05571189552685,SW
17.133716044996063,77.62318405937589,SW
16.442569197164403,76.24120335310842,SW
15.230851707723183,75.96548847988736,SW
14.573842930554628,77.4662716919342,SW
15.740537405882822,74.72847690795696,SW
16.685700714257163,75.04746727611953,SW
17.24138651235718,77.32787452954113,SW
16.565977564779423,77.6694094007744,SW
16.209710563912992,76.78372517682523,SW
15.188677454857489,75.21738027477703,SW
14.548607815232511,75.09401436164156,SW
17.36227334047326,74.91795151681248,SW
15.541181411282167,75.1507440612656,SW
15.314692034161158,74.83938965351885,SW
16.655028061928363,75.55289198044038,SW
16.900060391914636,75.10668488713786,SW
15.875940317627087,74.83624845447098,SW
15.433014557444364,77.30696007355819,SW
14.449220849990812,76.98618568715527,SW
14.403127358749195,77.67618150049816,SW
14.851177736534071,75.95437916034099,SW
14.608700856305342,77.53695133881018,SW
16.175944542699902,77.57397278386652,SW
16.512003435501775,77.16608080693263,SW
15.746102388702703,76.44721698018796,SW
15.02787219273156,75.4826723682742,SW
17.35901417152048,74.79913262293339,SW
16.21460296610754,77.3033455110828,SW
16.274680710477362,77.56815226987142,SW
17.280265759580747,77.02197768284879,SW
14.718814611729714,76.55942022798307,SW
16.579386949799865,77.09456192156212,SW
16.72980827512372,76.02325423484301,SW
15.361784930742628,77.24684196260748,SW
16.548097584837365,76.63438868444469,SW
17.018828627046194,77.68066899872194,SW
15.240844029729564,75.59973069134654,SW
17.07497465579572,75.65387587295021,SW
16.317943007937973,77.57602725748558,SW
15.861377897080311,77.52051153376055,SW
16.898640108360976,76.89084022054102,SW
15.160061953785469,76.7523519658171,SW
16.020415061364496,76.13192191197646,SW
16.44543028324308,75.42576450279246,SW
16.646768586502976,77.57056291746717,SW
15.527335034058247,74.91903892989438,SW
14.931363880573508,74.77611319508699,SW
16.84214651129482,77.3939760814249,SW
14.728462042082333,76.95274818633814,SW
17.069723069742242,76.93352583852632,SW
14.594769742325067,76.74874121416966,SW
16.122041964104316,77.29439401180001,SW
15.265463378693795,79.77149179421872,SE
15.856411424935366,78.4583297039516,SW
16.225927457131046,80.3983481672312,SE
17.166478160623896,79.8055110197854,SE
15.015018228918267,78.2821643211522,SW
17.36068328200396,80.1028684704677,SE
14.459830597521957,79.62418734156158,SE
16.325464344920377,79.39498838110453,SE
14.906928279453956,78.72918765424218,SW
15.488980285448179,78.3750397164741,SW
14.707672228376202,79.04455349236234,SE
17.199517519852535,78.37989890582885,SW
15.962466509148298,78.14393986043105,SW
16.11025021500947,78.14066570242444,SW
16.203021464656274,79.76520067126712,SE
16.445104147215673,77.76538759306192,SW
16.103392796246002,79.2744615547318,SE
14.718053919491336,79.12604889868011,SE
15.545562278918872,78.91494304411681,SW
15.188347342491378,77.90262037718001,SW
15.720517426995059,79.3946941304364,SE
15.76553394768268,80.18118067415791,SE
17.318473810379146,78.37049594638583,SW
16.813257070617958,80.61882557161137,SE
15.157336516707222,79.6962342708017,SE
17.361912000081546,78.48292280224028,SW
16.600196550394553,80.1251144861329,SE
16.4238662730628,79.82929851289116,SE
15.447701228516317,77.93619370933862,SW
17.123412699724835,79.88954090968107,SE
16.47877403735658,78.02593164929309,SW
14.448671809808042,77.9932332093848,SW
16.031585234720563,79.07523924001919,SE
14.869105556489512,79.0152228204288,SE
17.0332825739031,77.9190491873003,SW
16.09936077988566,79.54290483316068,SE
15.01377732758636,79.93721945737573,SE
15.354478226460623,78.08848729439242,SW
16.318235238074266,79.59009790795676,SE
16.38827595533594,80.29918636261182,SE
17.168551719242775,80.05474105737096,SE
17.395250635868802,78.83505818100598,SW
16.95782649993806,78.28034642244982,SW
14.528934210137756,79.80975106556102,SE
14.951807797994837,80.06071129570388,SE
15.899387960334174,77.7672839576667,SW
16.015610563223476,79.91600663747373,SE
15.793451073865748,79.07663046152469,SE
14.677831118884745,78.97472956939538,SE
16.100813163068068,78.56653481752065,SW
15.515400551388709,79.4878763660426,SE
16.93027799360861,78.92687266795531,SW
16.953043184350186,79.30999698384166,SE
16.344821043556504,80.23583385492097,SE
16.067049518575203,78.69102542952187,SW
15.90190167420773,79.19090896400219,SE
15.731185867041527,78.72325488961721,SW
17.053196964058635,78.73735195257763,SW
16.249476357276727,80.22612884042141,SE
16.61759027992994,78.34489720886704,SW
16.03201801811137,78.88490113147239,SW
16.28549997363826,80.48418409937386,SE
17.232944936601626,80.48366909672278,SE
15.657836950308955,79.44291512663452,SE
16.404678376768928,79.9870771935149,SE
15.021373086023154,78.47940370407464,SW
14.928635913392375,79.81754979020585,SE
14.486442924278979,79.10458350902022,SE
16.812583775762697,80.35790074859361,SE
17.3501024758915,78.99385775158946,SE
15.821810830334389,78.7956921287457,SW
15.353206014244968,79.65104033653654,SE
14.73801865194902,77.72743023125307,SW
15.393432209122652,79.05160544177102,SE
14.69199535936806,80.02756839705285,SE
17.108162032627312,80.3625611248522,SE
16.20211202842927,78.78122257557679,SW
15.892137657084225,79.92698986106328,SE
16.544875165771856,79.18935900888305,SE
16.696944020578957,79.79902873966884,SE
16.799793140746615,79.48094880596616,SE
15.03448616702141,79.16514528577152,SE
14.936836326223354,79.51842371126703,SE
14.88256260735477,79.28668691359275,SE
16.478000499085116,78.5771754785811,SW
17.046271708812146,79.02792786632826,SE
14.569623597972317,79.48116999325646,SE
15.92870777961561,79.37521132384026,SE
16.788359290626303,79.67182220456229,SE
17.220720111534327,82.07605522938682,SE
16.491792341120142,80.76551700594013,SE
17.256056713666794,81.17969939237966,SE
16.951865964052534,81.54527414390168,SE
16.56140219151411,81.95479138504302,SE
16.98877405794433,81.84096786852038,SE
16.478853306761096,80.97296464467944,SE
16.768470007163863,81.21849668279395,SE
17.210722301212446,82.18343928133064,SE
16.33760910159554,80.84902618189487,SE
17.07397941265957,81.18767503035029,SE
17.31564642246737,82.65563932111793,SE
16.739608526407817,80.7778659367943,SE
17.072107109502262,82.26005052516321,SE
17.18029679380336,81.64807316769802,SE
17.199505347241768,81.04209264530049,SE
16.43606251296596,81.34473894987686,SE
17.281948542341276,82.4855663803113,SE
16.943479406770052,81.51604752750994,SE
16.869339635659887,81.57839285749269,SE
17.09821385442587,82.14408817669042,SE
19.97683351725033,74.47162115816154,SW
17.407053063082678,74.58724411563054,SW
19.72894077345429,73.66252766770978,SW
18.793440161153477,74.45269107015606,SW
19.60060151595628,72.8780395949876,SW
19.299863705988443,73.25032618043045,SW
20.35702876296028,72.88792605750754,SW
19.889401324213424,72.72920291622836,SW
19.433969799921286,74.13853066469785,SW
20.14507287181872,74.28185678997271,SW
18.40732452087239,73.27984869637979,SW
17.755290304513814,74.3533944705683,SW
19.170801273113785,74.11203858144157,SW
20.107449354256193,74.05329189413372,SW
19.19056701321356,73.15984859345085,SW
18.45800348790709,73.8882674942653,SW
19.840698353399667,74.56627107165973,SW
17.87897737371534,74.48090469900377,SW
18.501239986542412,74.33383691623513,SW
18.704829011352192,74.21702222674152,SW
18.573020191764105,74.3466648486562,SW
17.442790802742913,73.27377978257799,SW
18.625359419524962,73.5765268823458,SW
17.77858634649315,73.33821768473686,SW
20.17691938004287,72.90645998299283,SW
18.45484954331463,72.98400243481204,SW
18.25806891021649,73.54345513312515,SW
18.21122303116105,74.56265585080286,SW
20.148446770215156,74.09382957441136,SW
17.77782853948379,74.35351796256172,SW
17.400569099703414,73.94686683020569,SW
18.988983641325614,73.58764112097158,SW
19.8256912100451,74.05544455251396,SW
18.63139505243598,72.94840912295616,SW
18.840975455503777,73.90526763953353,SW
17.68803310428536,74.6533537656807,SW
19.37014631955674,73.27917628783214,SW
19.0871842538314,73.17486698926332,SW
18.70175288936621,74.08121974558038,SW
18.87620658673694,73.90551729921495,SW
19.18474054371274,72.92009546213578,SW
19.59705562000478,74.39404671120516,SW
18.714996719568017,73.85002929785063,SW
17.790635805775896,73.27791308901476,SW
18.691092495598205,74.46451281319011,SW
19.9240716334015,74.55250895329782,SW
17.42527940890552,74.6649259167024,SW
19.9903272742988,73.91228342889272,SW
19.490113855690844,73.09192591875279,SW
18.9219359268926,74.29428306440165,SW
19.473030664738555,74.43357093388325,SW
17.933904472745493,74.51923743695312,SW
19.526778909252034,74.19544446713275,SW
19.56048722725186,73.69978167328797,SW
18.851728006080062,73.51172939202263,SW
17.548427639457863,73.48710099671814,SW
18.405164746579313,74.18387408550066,SW
18.73047297848491,74.19546554600917,SW
18.6083378612075,74.02320503824697,SW
20.297953309523805,76.02251964779694,SW
18.110633460627778,75.43650578197618,SW
19.865800142140454,76.46889530223142,SW
19.7689326994404,74.85349089231156,SW
20.105547511955308,77.12080011480138,SW
18.48739525172268,76.98923070875063,SW
17.762755370002274,76.0617884113371,SW
19.286374763135527,74.76714800191728,SW
17.455808797915868,76.20204231620743,SW
20.143172960124478,75.62597053915259,SW
19.382313423311377,76.90829248341308,SW
18.053909458037673,76.11946765160926,SW
17.86863936056654,76.3226908946252,SW
18.411314538170974,76.10270980843758,SW
19.204132745484873,76.81026939480432,SW
19.47154577544916,75.97430658634718,SW
19.704713033622106,76.08685658959068,SW
17.51098744346614,75.95125248161354,SW
19.35884967309729,77.37369855911003,SW
18.21098665805246,75.73084484888327,SW
18.882989936071418,77.52758847656692,SW
18.450490340715582,77.52500297032252,SW
18.376807939278997,76.6895857682517,SW
18.236968169382255,75.95287230328756,SW
19.629498337006815,76.24877632879692,SW
18.175466187420657,74.9798372590777,SW
17.790267006618947,75.44612465855694,SW
19.57855311607864,74.91077455983516,SW
20.136631168986455,74.97221995032979,SW
19.39930459448864,75.38057608698377,SW
18.90642754709677,74.72910667081035,SW
20.226779606773952,74.83667848014593,SW
19.83523424681188,77.34936218709944,SW
17.986935362762605,75.09960456207625,SW
20.051407093687544,75.98055660751207,SW
19.479413818813377,76.06963946756562,SW
18.0067791243956,76.83588706381202,SW
19.119837107173105,77.57872635729285,SW
18.0512158110385,75.06089106348077,SW
18.704542840583912,75.97272462082732,SW
18.91668750847349,75.0381639786495,SW
18.219459095560577,75.47710438048749,SW
18.556298674004296,75.58828322702526,SW
18.31410714608745,77.45858428612901,SW
18.28014390206521,77.51868168926183,SW
20.36417150535193,77.18026441674132,SW
17.756976468990025,76.32329918544093,SW
19.28444145281233,77.25387269631914,SW
18.80322582244498,74.92957861501773,SW
19.80844662844521,74.85765056272295,SW
18.386999238343503,74.96317483559451,SW
19.561183957827314,76.89307877536872,SW
19.989842467197192,77.38949983117675,SW
17.61275270334291,75.15464283670629,SW
18.65122518188744,75.83309806806997,SW
19.8075810837155,75.67110632046824,SW
18.202481978833976,75.60747764662028,SW
18.050617539727114,76.5003958047598,SW
19.86083003496562,75.83273869573807,SW
18.053842598675207,75.47037945203809,SW
19.357133712712695,75.0195973964549,SW
18.82922511017502,76.9754946796535,SW
19.77410403965369,77.18717284144991,SW
20.21295162669548,75.41322459296333,SW
20.301030047516345,77.39125492158752,SW
18.464403627992734,74.82716566224344,SW
17.601381060965295,77.51193504499851,SW
20.024848801331895,75.94557014089412,SW
17.40653309036841,76.27046877245931,SW
20.170817687006114,76.15984289647898,SW
18.152601478034327,75.25091928231285,SW
17.658440038173644,77.45167127290176,SW
20.287053165109818,75.24671643271718,SW
20.18699085570919,76.34143729472581,SW
18.048127752021703,76.77848346092318,SW
17.9519961960626,75.79511891595875,SW
18.431039058315637,77.69602574230215,SW
19.1413973792928,77.21709428640743,SW
19.21469418959587,77.04951675430054,SW
17.825027264557875,76.16745439785738,SW
18.218324793521774,76.94405252938733,SW
18.900710475535735,76.25242420579326,SW
20.288661605679188,77.28204504713591,SW
19.34361348509392,76.09520953912138,SW
18.44363153995526,75.06539132013289,SW
20.370461468261308,74.98797823035427,SW
17.924146307203664,76.81670366675947,SW
19.366432715265535,75.32310574474009,SW
19.817073179488133,76.6599433116575,SW
18.282449746215665,77.50410546411767,SW
18.81427421218939,75.96147328646121,SW
18.835871944116793,77.56390860517851,SW
20.143573001407994,75.61554494784197,SW
17.637148495623848,75.70637408205911,SW
17.927017615832554,77.27953573860745,SW
18.806214025093396,75.25049866855082,SW
20.368686215917243,76.44392402840323,SW
19.57295834261189,75.35618514449388,SW
20.14726854715556,77.32998464807123,SW
19.31342851529977,76.90242967133881,SW
17.483895087984767,77.7396274924231,SW
20.18079942054198,80.0060765315079,SE
19.261926628097548,78.38508092304518,SW
19.636651514401365,78.7124917847364,SW
17.51200220646216,78.66442690226992,SW
19.39439300811872,80.00324715838471,SE
17.91678903363738,78.31994484566492,SW
18.345063616381275,78.09966131406055,SW
19.19499330977099,79.1045510880329,SE
19.769938136084804,79.33109013919797,SE
20.357508938361313,80.251119612428,SE
18.699478931488443,79.96293803555434,SE
19.1127880057585,80.68707142331769,SE
19.748315022568264,80.20955857617861,SE
17.46259137607084,78.57498899639319,SW
19.720193318491994,77.82584969736757,SW
17.568953107759924,80.65699089889902,SE
18.889553588729456,79.21699702744036,SE
18.431338544219468,79.06041618426791,SE
18.601748893555232,78.10595386427923,SW
17.66522869506109,78.94614933173213,SW
18.393492471797746,78.63663857550867,SW
19.7486196353574,79.07269856056723,SE
19.956651590263263,80.55438340594127,SE
17.48213564612158,79.54965769364748,SE
17.41469844668638,79.59472273518658,SE
19.62274439552638,78.00716924211957,SW
19.517810106666065,80.04429108596148,SE
17.94441333294745,78.06220810931889,SW
18.195998411866974,80.68053048490019,SE
17.724051800729953,80.16124629770403,SE
20.05133417112746,78.02198986348175,SW
19.05234407237346,80.69046024052413,SE
17.731247703026625,80.4959201375968,SE
18.444087692557126,77.90572231195273,SW
17.499948627825717,77.98154312325248,SW
17.571905989006396,78.6228941862819,SW
20.260374397554045,78.14912230877322,SW
18.893167575179287,79.16318001469814,SE
19.41442644857991,79.48515689434814,SE
18.45556094877526,80.05822765938291,SE
18.61734352243542,80.6580601129646,SE
18.0270153002613,78.21016319222132,SW
19.23005264973688,78.58590420520396,SW
18.346004407233682,77.87221985496173,SW
17.97593696818399,77.71120869469051,SW
18.482969567960346,78.7605610399125,SW
20.324290142399377,80.60469713027948,SE
18.21275482489958,79.63776141772779,SE
19.864700669959742,77.77457604717851,SW
18.558508894745934,79.61083598153331,SE
17.997629517255564,78.97737182372751,SE
20.366820583113018,78.59551692182937,SW
18.684908255370054,78.35786823049771,SW
19.41598695509524,78.26407909246304,SW
18.391823834461185,80.43527535484608,SE
19.91452962446782,77.73811388184184,SW
17.519269086239138,80.21780116950241,SE
18.73234617114317,78.66816723446071,SW
