Latitude,Longitude
28.057856771832558,71.9823006573813
27.382373259240843,70.4255710116139
26.737521822992274,70.39037256534112
27.38064704471842,70.551197302039
27.843217871022716,72.21021533990357
27.931132009992815,72.99514660860495
26.1750063914283,71.24582277231161
27.30421188331275,70.71919661400432
28.79077224400423,72.44288123350093
29.142774580683405,73.15193502491839
27.10916720076438,70.34267389055478
26.747523263233816,71.42862605854008
27.1349813279614,70.2874561479641
25.946459709956144,72.08698688450036
28.314697449648573,72.67381166348649
26.51731166197466,71.1075901670795
29.50800740285875,77.09831159066304
28.313760300919913,76.43270692096755
26.213984317793614,78.29062638173403
30.835400318205203,75.19405300208408
30.11535967433917,75.5357106943625
29.50904504028245,77.85982006767209
29.064088133427358,79.163081780115
26.522989538493643,76.44237467060738
26.450429648039965,78.17721916894487
29.35019784857862,76.0575735928709
30.229916095246452,75.9347235956788
29.773291687133927,76.426345632815
29.302313651636723,78.25885836213361
28.178275073716375,78.85856057259474
29.423085576914886,76.85875793192837
30.144374651639765,76.0876127522506
29.65820552646488,78.9998223163663
28.712777825144215,76.27022984890874
27.393630368634845,77.00460464343868
26.405171380310904,77.59991514103912
28.226298802982328,77.35103362607289
30.460927060993154,77.75153219839517
31.73642940208306,77.1806302154065
26.928357888274796,77.5490293506197
29.364493960010854,79.31361020955227
28.114237849692177,78.35281934055278
30.935218628296294,75.57646175408239
28.572753674961938,76.60974061318691
29.691494460382117,74.88489540168557
30.36687060688048,78.39651767691556
27.633120285113,76.38040857788418
29.34843018021286,78.84449123429361
29.782456264439155,77.79266827479185
28.1389172060864,74.96963655746914
29.354149796558357,75.11196450772827
29.19464118268035,78.76922655968612
31.05313812802335,76.31320707910614
27.012451641486017,82.98074582521971
26.664475984283023,83.55907735179096
27.672338955156707,81.96897685512576
27.06164613100302,82.7865470351952
26.43497635999025,83.18378923346438
29.83443643906526,80.42381060290018
26.99614043585962,80.56926648801219
27.368566945755738,83.5316027886794
27.230492767504995,82.88685366369378
26.248996838530534,81.04707467410579
27.484966082082554,82.60692496838804
26.61973841545609,83.94007213460719
27.111742105800186,82.75245606051284
27.186361182739052,83.18070610528811
26.091626290564154,81.37606222973022
26.171386639108448,83.76695139637009
26.29639127167446,83.77204128022508
27.72967929893113,82.17009445028523
27.86403094666283,88.29560258673186
26.0917422249267,87.65070925224862
27.859148336450218,88.15695303672345
26.756402574749732,89.54831314793446
26.55056144344237,88.53273051151452
26.823886768444204,90.3899441632437
27.86819266089701,88.41183931247122
26.317043475607907,88.79326181109565
25.93743565956615,86.64959975615446
27.246310506520675,88.53060031504137
26.13969771911258,87.89550918077671
27.976051805624504,97.0120515363945
27.965600310784374,94.91679249057513
27.780449258644182,94.50560526607862
26.25287185467805,93.87798425753314
28.62562242728774,95.16700766330874
27.632082195881555,93.5478592793694
27.503363839756982,95.47891161380348
25.966032453136204,94.65838972895483
28.38225984865199,94.56025478728652
28.45982825409199,93.34268678292821
26.1261157008738,94.93655900559999
26.615514482396552,93.83535066046662
29.257798529750502,96.01275203633297
28.894767718077343,95.9301741757025
27.456428694384115,96.69766934452136
33.34659442522491,74.29435733725207
33.49173252744159,77.04647889022141
32.86808237721105,76.57742540251743
33.80130914577653,75.17530055093067
33.25594028466764,78.80834067498989
32.05467225110879,75.95647260329054
33.27620633229726,76.06892659086905
32.54039649105292,77.36749163119855
32.951571076527976,77.00219265581221
35.048775436704425,77.24947369760555
34.57043974929681,74.85716988701375
34.822835423347165,77.75082884774113
34.33908602381295,76.88185069213876
31.761166046189185,76.14793131303308
33.92176507450542,75.92872557881581
33.38466452832031,77.5572953467908
33.00390287202299,78.1077749149266
34.760646624549025,77.21830519966852
